subject,Activity_id,Activity,split,tBodyAccMag-mean(),tBodyAccJerkMag-mean(),tBodyGyroMag-mean(),tBodyGyroJerkMag-mean(),tGravityAccMag-mean(),fBodyAccMag-mean()
2,4,SITTING,test,-0.98678107,-0.99013133,-0.9837647,-0.99124318,-0.98678107,-0.98629091
2,4,SITTING,test,-0.98426101,-0.98848675,-0.9843081,-0.99148733,-0.98426101,-0.98378961
2,6,LAYING,test,-0.83832832,-0.94554613,-0.62704398,-0.96133859,-0.83832832,-0.72360452
2,6,LAYING,test,-0.94172385,-0.98350154,-0.79207494,-0.98515789,-0.94172385,-0.95107449
2,6,LAYING,test,-0.97260849,-0.98643906,-0.91489077,-0.98945033,-0.97260849,-0.9800993
2,6,LAYING,test,-0.99210323,-0.99125148,-0.9717803,-0.99401527,-0.99210323,-0.99312637
2,6,LAYING,test,-0.99294581,-0.99157614,-0.98053612,-0.99482479,-0.99294581,-0.99066138
2,6,LAYING,test,-0.99099061,-0.99049507,-0.98046045,-0.99468268,-0.99099061,-0.99446464
2,6,LAYING,test,-0.9889792,-0.9872472,-0.98400252,-0.99187234,-0.9889792,-0.99000893
2,6,LAYING,test,-0.99010438,-0.98446425,-0.9877346,-0.99068336,-0.99010438,-0.98735254
2,6,LAYING,test,-0.99541438,-0.991013,-0.9942965,-0.99407691,-0.99541438,-0.99337866
2,6,LAYING,test,-0.99558037,-0.99414311,-0.99494245,-0.9954692,-0.99558037,-0.99527383
2,6,LAYING,test,-0.99483632,-0.99390543,-0.99320124,-0.99648197,-0.99483632,-0.99580296
2,6,LAYING,test,-0.93463544,-0.94297404,-0.77048261,-0.97082142,-0.93463544,-0.87957412
2,6,LAYING,test,-0.97660875,-0.98525284,-0.89976325,-0.99135594,-0.97660875,-0.98005852
2,6,LAYING,test,-0.98771561,-0.98801197,-0.96853026,-0.99563775,-0.98771561,-0.98655927
2,6,LAYING,test,-0.98907828,-0.98489977,-0.97743854,-0.99315255,-0.98907828,-0.98365911
2,6,LAYING,test,-0.98983415,-0.98725253,-0.97819369,-0.99292337,-0.98983415,-0.98808953
2,6,LAYING,test,-0.99597779,-0.99220004,-0.98532115,-0.99487866,-0.99597779,-0.99753168
2,6,LAYING,test,-0.99696971,-0.99348208,-0.98848883,-0.99468202,-0.99696971,-0.99840981
2,6,LAYING,test,-0.99589594,-0.9934371,-0.99177624,-0.99565275,-0.99589594,-0.99618626
2,6,LAYING,test,-0.99339755,-0.99207171,-0.99189462,-0.99556013,-0.99339755,-0.99239814
2,6,LAYING,test,-0.99457529,-0.99159305,-0.98978979,-0.99592893,-0.99457529,-0.99263211
2,6,LAYING,test,-0.99556403,-0.9920669,-0.99060985,-0.99616824,-0.99556403,-0.99579927
2,6,LAYING,test,-0.99498047,-0.99152008,-0.99302085,-0.99529956,-0.99498047,-0.99451448
2,6,LAYING,test,-0.99601432,-0.99127894,-0.98968321,-0.99187523,-0.99601432,-0.98760766
2,1,WALKING,test,-0.3180524,-0.36845995,-0.33718125,-0.55917481,-0.3180524,-0.31745858
2,1,WALKING,test,-0.21059439,-0.210325,-0.36085038,-0.43041837,-0.21059439,-0.24037126
2,1,WALKING,test,-0.21357352,-0.19569819,-0.4052292,-0.41350592,-0.21357352,-0.24424469
2,1,WALKING,test,-0.2999719,-0.30195516,-0.45882617,-0.49786857,-0.2999719,-0.27699301
2,1,WALKING,test,-0.34821008,-0.36966721,-0.49931294,-0.54916874,-0.34821008,-0.37496213
2,1,WALKING,test,-0.30537339,-0.26749823,-0.48130584,-0.52321551,-0.30537339,-0.33267996
2,1,WALKING,test,-0.29724909,-0.23420841,-0.46864361,-0.53152849,-0.29724909,-0.2833435
2,1,WALKING,test,-0.29982263,-0.27440684,-0.48071396,-0.54250657,-0.29982263,-0.28930627
2,1,WALKING,test,-0.29831591,-0.28537047,-0.47534506,-0.53084239,-0.29831591,-0.31336018
2,1,WALKING,test,-0.27716758,-0.22354557,-0.4493528,-0.46597922,-0.27716758,-0.21773503
2,1,WALKING,test,-0.25770654,-0.18038219,-0.43179366,-0.42140689,-0.25770654,-0.214603
2,1,WALKING,test,-0.31997371,-0.2788396,-0.46172451,-0.46880445,-0.31997371,-0.28602099
2,1,WALKING,test,-0.33853049,-0.32099918,-0.48880099,-0.469196,-0.33853049,-0.34983525
2,1,WALKING,test,-0.34232904,-0.31941577,-0.48369296,-0.46113895,-0.34232904,-0.44478898
2,1,WALKING,test,-0.40802751,-0.37610864,-0.48033586,-0.5203478,-0.40802751,-0.39162242
2,1,WALKING,test,-0.22355269,-0.18137652,-0.28292793,-0.39691883,-0.22355269,-0.29373597
2,1,WALKING,test,-0.16639022,-0.079273225,-0.29231512,-0.34579531,-0.16639022,-0.19246429
2,1,WALKING,test,-0.15975104,-0.054690849,-0.31698989,-0.34646702,-0.15975104,-0.12325009
2,1,WALKING,test,-0.24687739,-0.14706428,-0.34663014,-0.40046626,-0.24687739,-0.23905367
2,1,WALKING,test,-0.30327877,-0.26765393,-0.40607046,-0.46291003,-0.30327877,-0.38676177
2,1,WALKING,test,-0.24158208,-0.26513345,-0.43042575,-0.4652197,-0.24158208,-0.37710448
2,1,WALKING,test,-0.24159573,-0.26409466,-0.3968766,-0.45232566,-0.24159573,-0.36784506
2,1,WALKING,test,-0.23300558,-0.23694192,-0.38456774,-0.42803686,-0.23300558,-0.1941583
2,1,WALKING,test,-0.16990504,-0.088074015,-0.3707059,-0.36518535,-0.16990504,-0.080114898
2,1,WALKING,test,-0.22024466,-0.13413736,-0.43351605,-0.42565938,-0.22024466,-0.10964991
2,1,WALKING,test,-0.28407383,-0.23706606,-0.46929897,-0.46292024,-0.28407383,-0.32940405
2,1,WALKING,test,-0.28188169,-0.24817218,-0.41458405,-0.42747661,-0.28188169,-0.35952152
2,1,WALKING,test,-0.31460607,-0.31522336,-0.42090951,-0.47581798,-0.31460607,-0.30108533
2,1,WALKING,test,-0.36436542,-0.32205097,-0.50405947,-0.54166287,-0.36436542,-0.35018188
2,3,WALKING_DOWNSTAIRS,test,0.043090673,-0.048845916,-0.38981559,-0.40703585,0.043090673,0.2718934
2,3,WALKING_DOWNSTAIRS,test,0.072959575,-0.023169704,-0.35195893,-0.35771172,0.072959575,0.17687852
2,3,WALKING_DOWNSTAIRS,test,-0.013220645,-0.099226401,-0.15117529,-0.42150307,-0.013220645,0.2576716
2,3,WALKING_DOWNSTAIRS,test,0.043542036,-0.029801601,-0.088927859,-0.40952068,0.043542036,0.45362158
2,3,WALKING_DOWNSTAIRS,test,0.084648509,0.0039954428,-0.13481425,-0.27843587,0.084648509,0.3509796
2,3,WALKING_DOWNSTAIRS,test,-0.069623742,-0.1400874,-0.23640706,-0.32960182,-0.069623742,0.21645727
2,3,WALKING_DOWNSTAIRS,test,0.082298644,0.058374432,-0.18451559,-0.24422643,0.082298644,0.52643529
2,3,WALKING_DOWNSTAIRS,test,0.18222913,0.14262152,-0.10241289,-0.2214838,0.18222913,0.40206457
2,3,WALKING_DOWNSTAIRS,test,0.26255659,0.0015586535,-0.10249828,-0.43336963,0.26255659,0.15413229
2,3,WALKING_DOWNSTAIRS,test,0.26791224,0.0034867482,-0.0050874597,-0.35941901,0.26791224,0.16997746
2,3,WALKING_DOWNSTAIRS,test,0.23908867,0.074156441,-0.0086704391,-0.37710277,0.23908867,0.40033352
2,3,WALKING_DOWNSTAIRS,test,0.23847631,0.1818555,-0.21556797,-0.31417908,0.23847631,0.49441457
2,3,WALKING_DOWNSTAIRS,test,0.18632392,0.14276602,-0.099258631,-0.30562265,0.18632392,0.44935356
2,3,WALKING_DOWNSTAIRS,test,0.25929174,0.20006042,0.03292749,-0.24326743,0.25929174,0.56185661
2,3,WALKING_DOWNSTAIRS,test,0.2502656,0.12621466,-0.10157158,-0.25172297,0.2502656,0.40983227
2,3,WALKING_DOWNSTAIRS,test,0.11000015,0.020491919,-0.074116357,-0.32218158,0.11000015,0.24717756
2,3,WALKING_DOWNSTAIRS,test,0.1063099,0.078287467,-0.12443932,-0.17146158,0.1063099,0.29416826
2,3,WALKING_DOWNSTAIRS,test,0.076554618,0.16675442,0.044995825,-0.12175373,0.076554618,0.51276378
2,3,WALKING_DOWNSTAIRS,test,0.094583508,0.10016851,-0.061046953,-0.26316936,0.094583508,0.42330426
2,3,WALKING_DOWNSTAIRS,test,0.11577394,0.0477891,-0.1336128,-0.36340146,0.11577394,0.35155633
2,3,WALKING_DOWNSTAIRS,test,0.19941208,0.23459644,0.0058528588,-0.25743929,0.19941208,0.47605915
2,3,WALKING_DOWNSTAIRS,test,0.22638253,0.18997112,-0.071176752,-0.17386762,0.22638253,0.38274681
2,3,WALKING_DOWNSTAIRS,test,0.16349347,0.10427448,-0.18361519,-0.20750712,0.16349347,0.3576387
2,2,WALKING_UPSTAIRS,test,-0.016693226,-0.26682368,-0.23678755,-0.57953506,-0.016693226,0.043088872
2,2,WALKING_UPSTAIRS,test,-0.048158982,-0.23167217,-0.39873106,-0.57834935,-0.048158982,-0.033509293
2,2,WALKING_UPSTAIRS,test,-0.11025255,-0.38525601,-0.1372475,-0.64506619,-0.11025255,-0.15212533
2,2,WALKING_UPSTAIRS,test,-0.1127014,-0.40758062,-0.11467133,-0.64733913,-0.1127014,-0.22768589
2,2,WALKING_UPSTAIRS,test,-0.15632693,-0.36892846,-0.45115633,-0.61973262,-0.15632693,-0.17133872
2,2,WALKING_UPSTAIRS,test,-0.15695021,-0.44012986,-0.40015494,-0.62933672,-0.15695021,-0.24811367
2,2,WALKING_UPSTAIRS,test,-0.16067255,-0.42325268,-0.31741037,-0.61942226,-0.16067255,-0.2392464
2,2,WALKING_UPSTAIRS,test,-0.17967041,-0.36503339,-0.34125168,-0.59626744,-0.17967041,-0.1740707
2,2,WALKING_UPSTAIRS,test,-0.10036749,-0.33522881,-0.29578047,-0.61823059,-0.10036749,-0.075612344
2,2,WALKING_UPSTAIRS,test,-0.061759005,-0.17698635,-0.42466236,-0.56939162,-0.061759005,0.046084047
2,2,WALKING_UPSTAIRS,test,-0.083453237,-0.26204421,-0.23585802,-0.60046103,-0.083453237,-0.028435574
2,2,WALKING_UPSTAIRS,test,-0.10134554,-0.3226936,-0.23051502,-0.6209721,-0.10134554,-0.18718943
2,2,WALKING_UPSTAIRS,test,-0.073783852,-0.26715382,-0.40311294,-0.6427792,-0.073783852,-0.09520621
2,2,WALKING_UPSTAIRS,test,-0.11935267,-0.31765268,-0.26835365,-0.64177044,-0.11935267,-0.10605465
2,2,WALKING_UPSTAIRS,test,-0.096205302,-0.27892321,-0.18153945,-0.56227443,-0.096205302,-0.058592912
2,2,WALKING_UPSTAIRS,test,-0.085839579,-0.25204285,-0.29985486,-0.57442794,-0.085839579,-0.071316619
2,2,WALKING_UPSTAIRS,test,-0.01878965,-0.18214907,-0.23553178,-0.52964974,-0.01878965,-0.021847209
2,2,WALKING_UPSTAIRS,test,-0.034918282,-0.17756061,-0.31013972,-0.54139331,-0.034918282,-0.0091538575
2,2,WALKING_UPSTAIRS,test,-0.10349775,-0.28093402,-0.27517883,-0.62944436,-0.10349775,-0.14326509
2,2,WALKING_UPSTAIRS,test,-0.070816504,-0.2617652,-0.32168973,-0.62576873,-0.070816504,-0.066764968
2,2,WALKING_UPSTAIRS,test,-0.14087616,-0.36911187,-0.26758037,-0.63140388,-0.14087616,-0.20014529
2,2,WALKING_UPSTAIRS,test,-0.1593683,-0.4072541,-0.21800655,-0.59402503,-0.1593683,-0.22094442
2,2,WALKING_UPSTAIRS,test,-0.15199134,-0.30250936,-0.31186725,-0.53923339,-0.15199134,-0.15958425
4,5,STANDING,test,-0.49098472,-0.84271032,-0.5960723,-0.82747722,-0.49098472,-0.64356731
4,5,STANDING,test,-0.78454259,-0.8893007,-0.68798944,-0.90870604,-0.78454259,-0.80686715
4,5,STANDING,test,-0.85217877,-0.94331773,-0.83516319,-0.959148,-0.85217877,-0.89002524
4,5,STANDING,test,-0.89603672,-0.96673503,-0.91587399,-0.97269056,-0.89603672,-0.94635067
4,5,STANDING,test,-0.89713874,-0.95358609,-0.83792554,-0.95607904,-0.89713874,-0.93272654
4,5,STANDING,test,-0.92847006,-0.94447262,-0.79652462,-0.94991353,-0.92847006,-0.9390098
4,5,STANDING,test,-0.91723007,-0.94008113,-0.86720259,-0.95216085,-0.91723007,-0.9152043
4,5,STANDING,test,-0.93532132,-0.96457063,-0.92083433,-0.96904865,-0.93532132,-0.9215837
4,5,STANDING,test,-0.97198304,-0.98979491,-0.95625396,-0.99005516,-0.97198304,-0.97883486
4,5,STANDING,test,-0.98123925,-0.99103643,-0.97237583,-0.99262209,-0.98123925,-0.98620606
4,5,STANDING,test,-0.98231152,-0.9878548,-0.98083409,-0.99230259,-0.98231152,-0.98595164
4,5,STANDING,test,-0.97568033,-0.98728425,-0.97125763,-0.99160288,-0.97568033,-0.9798843
4,5,STANDING,test,-0.97337926,-0.98610942,-0.95298042,-0.99002528,-0.97337926,-0.9802504
4,5,STANDING,test,-0.97327856,-0.98644942,-0.95807872,-0.99036467,-0.97327856,-0.98248831
4,5,STANDING,test,-0.97318422,-0.99211777,-0.95562781,-0.99097737,-0.97318422,-0.98598169
4,5,STANDING,test,-0.96739939,-0.98092094,-0.87163919,-0.97533694,-0.96739939,-0.96536934
4,5,STANDING,test,-0.78375233,-0.97066128,-0.90925411,-0.97788021,-0.78375233,-0.68381873
4,5,STANDING,test,-0.94573708,-0.98900355,-0.93880181,-0.9879537,-0.94573708,-0.97004424
4,5,STANDING,test,-0.96851237,-0.99024746,-0.9564283,-0.98451262,-0.96851237,-0.98590755
4,5,STANDING,test,-0.96948485,-0.98761803,-0.95866386,-0.98553733,-0.96948485,-0.97951813
4,5,STANDING,test,-0.96901116,-0.98581834,-0.96052098,-0.98936253,-0.96901116,-0.97695569
4,5,STANDING,test,-0.96698889,-0.98161476,-0.9617681,-0.98257591,-0.96698889,-0.96580711
4,5,STANDING,test,-0.96552513,-0.97377392,-0.94544323,-0.97623866,-0.96552513,-0.96368285
4,5,STANDING,test,-0.95457405,-0.97081229,-0.94227963,-0.97643836,-0.95457405,-0.95820225
4,5,STANDING,test,-0.96140259,-0.9772803,-0.96115861,-0.98112252,-0.96140259,-0.95916537
4,5,STANDING,test,-0.97737913,-0.98066182,-0.96953253,-0.98159319,-0.97737913,-0.97514615
4,5,STANDING,test,-0.97325483,-0.97545751,-0.94494702,-0.97835791,-0.97325483,-0.97279962
4,5,STANDING,test,-0.84587279,-0.9352035,-0.71515857,-0.95125288,-0.84587279,-0.80796551
4,4,SITTING,test,-0.85576343,-0.96609189,-0.87785514,-0.98465046,-0.85576343,-0.79629249
4,4,SITTING,test,-0.98192379,-0.99390583,-0.90843446,-0.99573053,-0.98192379,-0.98786075
4,4,SITTING,test,-0.98141591,-0.99115036,-0.94853669,-0.99551408,-0.98141591,-0.98502603
4,4,SITTING,test,-0.98002589,-0.99066754,-0.97445168,-0.99459984,-0.98002589,-0.98455238
4,4,SITTING,test,-0.98175899,-0.99320197,-0.9857445,-0.99355877,-0.98175899,-0.98697957
4,4,SITTING,test,-0.98225745,-0.98742389,-0.98334374,-0.99157891,-0.98225745,-0.98737991
4,4,SITTING,test,-0.9801002,-0.98629233,-0.98027305,-0.99043075,-0.9801002,-0.97792514
4,4,SITTING,test,-0.97557131,-0.98957524,-0.97960835,-0.9910287,-0.97557131,-0.98010582
4,4,SITTING,test,-0.98175934,-0.9899099,-0.98493333,-0.99334324,-0.98175934,-0.9815346
4,4,SITTING,test,-0.9867915,-0.99108393,-0.9863681,-0.99480901,-0.9867915,-0.98470138
4,4,SITTING,test,-0.98429617,-0.98980008,-0.98485863,-0.99464383,-0.98429617,-0.98623808
4,4,SITTING,test,-0.9769863,-0.98049073,-0.9610001,-0.98734171,-0.9769863,-0.97126682
4,4,SITTING,test,-0.91016452,-0.95692034,-0.68334074,-0.97223271,-0.91016452,-0.92583225
4,4,SITTING,test,-0.96962222,-0.97427542,-0.83095931,-0.98517408,-0.96962222,-0.97336544
4,4,SITTING,test,-0.95392113,-0.96135066,-0.91322464,-0.97866082,-0.95392113,-0.94668713
4,4,SITTING,test,-0.94363686,-0.95597707,-0.93897434,-0.97785563,-0.94363686,-0.94586339
4,4,SITTING,test,-0.96459807,-0.96552497,-0.96166931,-0.9817671,-0.96459807,-0.9687992
4,4,SITTING,test,-0.97789908,-0.96528512,-0.96866469,-0.97704085,-0.97789908,-0.9741373
4,4,SITTING,test,-0.977008,-0.97539109,-0.9775213,-0.98291818,-0.977008,-0.97879305
4,4,SITTING,test,-0.98136884,-0.98827014,-0.98267257,-0.99192588,-0.98136884,-0.98030937
4,4,SITTING,test,-0.9603066,-0.97543634,-0.97137445,-0.98479787,-0.9603066,-0.96165611
4,4,SITTING,test,-0.93959186,-0.96805221,-0.96761745,-0.98335572,-0.93959186,-0.96096548
4,4,SITTING,test,-0.96533492,-0.98288594,-0.98290912,-0.9920813,-0.96533492,-0.97134192
4,4,SITTING,test,-0.97317929,-0.98055748,-0.96753197,-0.99031537,-0.97317929,-0.93705222
4,6,LAYING,test,-0.68068386,-0.81951975,-0.63887504,-0.90963703,-0.68068386,-0.51236131
4,6,LAYING,test,-0.90075378,-0.92650605,-0.79795254,-0.96256006,-0.90075378,-0.88058031
4,6,LAYING,test,-0.97310249,-0.98189737,-0.91091939,-0.99017609,-0.97310249,-0.97334305
4,6,LAYING,test,-0.98835775,-0.98865922,-0.96797445,-0.99356465,-0.98835775,-0.98821389
4,6,LAYING,test,-0.98982605,-0.99100057,-0.97362452,-0.99518072,-0.98982605,-0.99223414
4,6,LAYING,test,-0.98898964,-0.99050971,-0.97679144,-0.99487042,-0.98898964,-0.99273419
4,6,LAYING,test,-0.98800001,-0.98848333,-0.97943125,-0.99533473,-0.98800001,-0.99215734
4,6,LAYING,test,-0.98933581,-0.98888764,-0.97909725,-0.99635909,-0.98933581,-0.99109514
4,6,LAYING,test,-0.98880562,-0.99027812,-0.98134662,-0.99578081,-0.98880562,-0.9911429
4,6,LAYING,test,-0.98902967,-0.99044451,-0.97939589,-0.99592432,-0.98902967,-0.99054125
4,6,LAYING,test,-0.98924738,-0.98861646,-0.97762065,-0.99672186,-0.98924738,-0.99064048
4,6,LAYING,test,-0.98924621,-0.98978835,-0.98013499,-0.99615002,-0.98924621,-0.99079714
4,6,LAYING,test,-0.98790237,-0.99503237,-0.97690726,-0.9945396,-0.98790237,-0.99357063
4,6,LAYING,test,-0.99006089,-0.99622718,-0.9759877,-0.99504472,-0.99006089,-0.99412259
4,6,LAYING,test,-0.99153239,-0.99244373,-0.97279888,-0.99372157,-0.99153239,-0.9932843
4,6,LAYING,test,-0.97074854,-0.95637041,-0.95170191,-0.97349988,-0.97074854,-0.94099177
4,6,LAYING,test,-0.7284467,-0.75379341,-0.65792521,-0.88632224,-0.7284467,-0.73226017
4,6,LAYING,test,-0.83469,-0.88512782,-0.79801601,-0.93563795,-0.83469,-0.8306035
4,6,LAYING,test,-0.96043367,-0.98178682,-0.92759449,-0.98777632,-0.96043367,-0.95264883
4,6,LAYING,test,-0.98799685,-0.98927236,-0.95994047,-0.99503892,-0.98799685,-0.98892181
4,6,LAYING,test,-0.98786838,-0.98951472,-0.96757654,-0.99633249,-0.98786838,-0.98486771
4,6,LAYING,test,-0.98134105,-0.99152057,-0.97127435,-0.99503927,-0.98134105,-0.98655378
4,6,LAYING,test,-0.97993607,-0.99242012,-0.97416779,-0.99414165,-0.97993607,-0.98978783
4,6,LAYING,test,-0.98532643,-0.99105581,-0.97619494,-0.99518812,-0.98532643,-0.98746806
4,6,LAYING,test,-0.98721422,-0.98983921,-0.97980095,-0.99461821,-0.98721422,-0.98944888
4,6,LAYING,test,-0.98690373,-0.99130268,-0.97977956,-0.99484399,-0.98690373,-0.98994158
4,6,LAYING,test,-0.98841178,-0.99122432,-0.9812454,-0.99597851,-0.98841178,-0.99367122
4,6,LAYING,test,-0.98536544,-0.99035947,-0.98120659,-0.99625532,-0.98536544,-0.99039998
4,6,LAYING,test,-0.98555077,-0.99064243,-0.98394671,-0.99653953,-0.98555077,-0.9914438
4,6,LAYING,test,-0.97846563,-0.98070556,-0.97380784,-0.99122428,-0.97846563,-0.97551225
4,1,WALKING,test,-0.42148581,-0.49804854,-0.53393068,-0.73386557,-0.42148581,-0.53034991
4,1,WALKING,test,-0.38503963,-0.42071982,-0.51863039,-0.70879514,-0.38503963,-0.49183499
4,1,WALKING,test,-0.39475131,-0.41483139,-0.54519339,-0.71726178,-0.39475131,-0.47376251
4,1,WALKING,test,-0.39131811,-0.42502194,-0.55720111,-0.71346722,-0.39131811,-0.48975436
4,1,WALKING,test,-0.35340988,-0.40046468,-0.52512445,-0.68371202,-0.35340988,-0.46708607
4,1,WALKING,test,-0.3226166,-0.31656159,-0.49176935,-0.64794133,-0.3226166,-0.39408343
4,1,WALKING,test,-0.33869927,-0.35263333,-0.48809858,-0.6755376,-0.33869927,-0.42097925
4,1,WALKING,test,-0.31315714,-0.35037392,-0.52550285,-0.69514919,-0.31315714,-0.43378638
4,1,WALKING,test,-0.32805225,-0.38044038,-0.51058722,-0.68575027,-0.32805225,-0.45801727
4,1,WALKING,test,-0.34776348,-0.40225568,-0.51890415,-0.6877065,-0.34776348,-0.52759488
4,1,WALKING,test,-0.3602577,-0.38632217,-0.57900677,-0.7075784,-0.3602577,-0.47747571
4,1,WALKING,test,-0.38027565,-0.44135685,-0.62398821,-0.74394206,-0.38027565,-0.5027695
4,1,WALKING,test,-0.36502231,-0.41328586,-0.60956842,-0.72091255,-0.36502231,-0.46862893
4,1,WALKING,test,-0.37062309,-0.40755737,-0.54668765,-0.68352461,-0.37062309,-0.49150889
4,1,WALKING,test,-0.38602057,-0.44641695,-0.53961056,-0.69993062,-0.38602057,-0.51977962
4,1,WALKING,test,-0.37041137,-0.40217077,-0.56188357,-0.70377504,-0.37041137,-0.52520945
4,1,WALKING,test,-0.33031748,-0.40493124,-0.40101608,-0.69735797,-0.33031748,-0.43456265
4,1,WALKING,test,-0.31926635,-0.38379746,-0.49338115,-0.68745575,-0.31926635,-0.46897541
4,1,WALKING,test,-0.31117484,-0.32683645,-0.48391175,-0.65782441,-0.31117484,-0.39037871
4,1,WALKING,test,-0.34105709,-0.36024797,-0.50023994,-0.6879061,-0.34105709,-0.41202191
4,1,WALKING,test,-0.35122136,-0.39827079,-0.54423179,-0.69700946,-0.35122136,-0.47273524
4,1,WALKING,test,-0.3193489,-0.38995087,-0.46039,-0.64154449,-0.3193489,-0.45037748
4,1,WALKING,test,-0.28965964,-0.33512022,-0.44080945,-0.61770315,-0.28965964,-0.44889248
4,1,WALKING,test,-0.2818074,-0.29999413,-0.48127384,-0.61276211,-0.2818074,-0.41669179
4,1,WALKING,test,-0.29226939,-0.33400502,-0.47417111,-0.62102008,-0.29226939,-0.44710315
4,1,WALKING,test,-0.31471361,-0.37348169,-0.48795589,-0.66077845,-0.31471361,-0.47895454
4,1,WALKING,test,-0.31885777,-0.33622372,-0.50688346,-0.64831715,-0.31885777,-0.48467606
4,1,WALKING,test,-0.34375556,-0.35425057,-0.52226471,-0.65082825,-0.34375556,-0.47906481
4,1,WALKING,test,-0.36024293,-0.40746089,-0.56211737,-0.69447372,-0.36024293,-0.47681148
4,1,WALKING,test,-0.3321678,-0.39727282,-0.55449352,-0.69208495,-0.3321678,-0.50362979
4,1,WALKING,test,-0.29840533,-0.37822738,-0.52962059,-0.66473613,-0.29840533,-0.49955774
4,3,WALKING_DOWNSTAIRS,test,-0.13455384,-0.37792388,-0.56284448,-0.65741618,-0.13455384,-0.093468015
4,3,WALKING_DOWNSTAIRS,test,-0.19577069,-0.46389351,-0.51062361,-0.65525097,-0.19577069,-0.22129213
4,3,WALKING_DOWNSTAIRS,test,-0.16644989,-0.34966353,-0.26289463,-0.612356,-0.16644989,-0.1583921
4,3,WALKING_DOWNSTAIRS,test,-0.11085754,-0.3422632,-0.47547602,-0.67774202,-0.11085754,-0.021799332
4,3,WALKING_DOWNSTAIRS,test,-0.025695525,-0.18887421,-0.50621309,-0.59149443,-0.025695525,0.12427793
4,3,WALKING_DOWNSTAIRS,test,-0.29785407,-0.40425633,-0.49081818,-0.63689744,-0.29785407,-0.35838801
4,3,WALKING_DOWNSTAIRS,test,-0.22394554,-0.42212853,-0.5540465,-0.70273138,-0.22394554,-0.32082361
4,3,WALKING_DOWNSTAIRS,test,-0.24265761,-0.43827542,-0.5183941,-0.68066263,-0.24265761,-0.30536227
4,3,WALKING_DOWNSTAIRS,test,-0.24907557,-0.31761413,-0.23390012,-0.58138094,-0.24907557,-0.16989952
4,3,WALKING_DOWNSTAIRS,test,-0.24578391,-0.28161087,-0.24077186,-0.6053501,-0.24578391,-0.15228252
4,3,WALKING_DOWNSTAIRS,test,-0.27617775,-0.35711749,-0.37385288,-0.63727097,-0.27617775,-0.17391071
4,3,WALKING_DOWNSTAIRS,test,-0.24994177,-0.35355392,-0.30678556,-0.60300309,-0.24994177,-0.16498881
4,3,WALKING_DOWNSTAIRS,test,-0.17467816,-0.33633734,-0.39734534,-0.64192769,-0.17467816,-0.10464423
4,3,WALKING_DOWNSTAIRS,test,-0.063228334,-0.23596408,-0.43632775,-0.61099759,-0.063228334,-0.030085177
4,3,WALKING_DOWNSTAIRS,test,0.0076877249,-0.21396932,-0.25146687,-0.6179976,0.0076877249,-0.046668804
4,3,WALKING_DOWNSTAIRS,test,-0.08086817,-0.31476709,-0.43273448,-0.63481909,-0.08086817,-0.039967375
4,3,WALKING_DOWNSTAIRS,test,-0.056938185,-0.28458676,-0.47850835,-0.6451324,-0.056938185,0.01189766
4,3,WALKING_DOWNSTAIRS,test,-0.16286134,-0.34708537,-0.26783675,-0.6734412,-0.16286134,-0.17369918
4,3,WALKING_DOWNSTAIRS,test,-0.19339068,-0.35945696,-0.25915454,-0.6555234,-0.19339068,-0.14180903
4,3,WALKING_DOWNSTAIRS,test,-0.14923567,-0.30299457,-0.34131018,-0.62308789,-0.14923567,-0.14852107
4,3,WALKING_DOWNSTAIRS,test,-0.1432969,-0.28648562,-0.30602401,-0.58599944,-0.1432969,-0.17652551
4,3,WALKING_DOWNSTAIRS,test,-0.066801437,-0.22144046,-0.37916842,-0.5738777,-0.066801437,-0.07555233
4,3,WALKING_DOWNSTAIRS,test,0.037637428,-0.1247988,-0.42021799,-0.5561696,0.037637428,0.088493575
4,2,WALKING_UPSTAIRS,test,-0.16273535,-0.48786772,-0.46742539,-0.74770272,-0.16273535,-0.33345951
4,2,WALKING_UPSTAIRS,test,-0.29590022,-0.53708437,-0.47467349,-0.76653466,-0.29590022,-0.35657385
4,2,WALKING_UPSTAIRS,test,-0.28628374,-0.52192209,-0.42032288,-0.74966565,-0.28628374,-0.33135227
4,2,WALKING_UPSTAIRS,test,-0.22450691,-0.52477102,-0.35115946,-0.74710206,-0.22450691,-0.29949377
4,2,WALKING_UPSTAIRS,test,-0.251941,-0.5441749,-0.40062728,-0.76128594,-0.251941,-0.36810778
4,2,WALKING_UPSTAIRS,test,-0.27438799,-0.51445706,-0.4184179,-0.7410474,-0.27438799,-0.32095138
4,2,WALKING_UPSTAIRS,test,-0.28659325,-0.53200259,-0.2930655,-0.71971264,-0.28659325,-0.37005407
4,2,WALKING_UPSTAIRS,test,-0.28292861,-0.55696848,-0.31615335,-0.72900402,-0.28292861,-0.46845343
4,2,WALKING_UPSTAIRS,test,-0.24309169,-0.51668976,-0.38370141,-0.75466424,-0.24309169,-0.37149893
4,2,WALKING_UPSTAIRS,test,-0.23620798,-0.50638179,-0.40700369,-0.76265081,-0.23620798,-0.36446454
4,2,WALKING_UPSTAIRS,test,-0.29842433,-0.58169397,-0.44751476,-0.77279529,-0.29842433,-0.39555451
